ID,Title,Author,Date,Votes,Tags,Posts,Views
42278,Treat space as any url separator for showing searched keyword in frequently visited pages,sushubh,2019-11-20T21:48:53.836Z,0,,2,53
42608,Exit option direct from menu button,Jack4300,2019-12-08T20:04:44.383Z,0,,4,53
42690,Focus in Linux with new private window,samwichse,2019-12-12T12:53:28.491Z,0,,4,50
44341,Please allow drag and drop of desktop shortcuts from address bar,Darthagnon,2020-02-20T11:56:29.157Z,0,,1,25
45041,Shortcut for switching between copying URLs coded and decoded,webaschtl,2020-03-19T15:56:20.516Z,0,,2,21
45893,Automatic remove trash GET data from address,matir143,2020-04-20T15:23:15.276Z,0,,2,28
46548,Colored address bar icons,toroned,2020-05-02T01:41:51.279Z,0,,3,64
46852,Text height Vivaldi clock as well as text height address bar,stardepp,2020-05-10T11:58:23.491Z,0,RESOLVED,16,121
46891,Additional domain expansions - Shift+Enter = .net,BillH,2020-05-11T12:44:24.544Z,0,,3,27
47094,Access to a limited set of urls,jrd10,2020-05-17T09:37:11.732Z,0,,7,92
47125,lock URL bar language on English,Dkolotauri,2020-05-18T11:29:30.525Z,0,,4,41
48765,Feature request: Move Toggle Extensions from right to left,Hersir,2020-07-05T15:25:23.198Z,0,,2,28
49008,Time in status bar with weekday and week number,stardepp,2020-07-16T10:58:43.287Z,0,,3,52
49492,want to import typed_history.xml from old Opera to Vivaldi,kimoo,2020-08-06T08:37:10.825Z,0,,1,16
49981,Option to Open a URL / Search Results in a New Tab from the Address Bar with left mouse button,killy9999,2020-08-23T16:25:52.652Z,0,,5,35
50102,Synchronise custom order of extensions in toolbar,parrysh,2020-08-27T15:54:49.993Z,0,,5,47
50575,Toggle TLD highlighting,Xobotun,2020-09-10T16:31:42.691Z,0,,3,44
51805,Address bar - tab to autocomplete (not search),jakepaint,2020-10-16T19:36:33.094Z,0,,1,13
51852,when using home shortcut to google cursor staying in addressbar.,d3adf1sh,2020-10-17T19:50:26.525Z,0,,3,18
52272,Support bookmarks bar Auto-hide,jaleo,2020-10-28T01:21:07.801Z,0,,1,16
52923,Add resize to the extension toolbar - AddressBar,vivaldisuggestions,2020-11-12T16:40:37.336Z,0,,6,32
53433,Better Extension management suggestions (Overflow Menu + Drag-and-drop Extensions),jobDLoz,2020-11-26T01:59:04.770Z,0,,3,35
53787,Display Start Page on Address Bar Drop-down,alxgvr,2020-12-02T13:37:31.844Z,0,,3,39
